Fishery,ADFG,Haul_ID,Set_Date,District,RACE_Code,Species_Name,Weight(lbs)
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",421,"big skate egg case",2
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",710,"spotted ratfish",23
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",10130,"flathead sole",11
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",10170,"English sole",7
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",10180,"Dover sole",1
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",10200,"rex sole",1
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",20720,"searcher",1
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",43000,"sea anemone unident.",2
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",50192,"bristle worm",1
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",66575,"common argid",1
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",68510,"graceful decorator crab",1
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",71535,"Aleutian moonsnail",1
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",74104,"Chlamys sp.",1
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",74120,"weathervane scallop",379.00
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",80160,"sunflower sea star",19
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",80710,"vermilion sea star",1
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",80810,"leafy flat star",4
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",83320,"notched brittlestar",18
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",91016,"hermit sponge",1
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",99993,"empty bivalve shells",2
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",99994,"empty gastropod shells",1
"DS14",40924,"DS14040924201409040476","09-04-2014","D16",99999,"Debris - natural",18
"DS14",40924,"DS14040924201409040478","09-04-2014","D16",10120,"Pacific halibut",6.88
"DS14",40924,"DS14040924201409040478","09-04-2014","D16",74120,"weathervane scallop",202.00
"DS14",40924,"DS14040924201409040480","09-04-2014","D16",74120,"weathervane scallop",208.67
"DS14",40924,"DS14040924201409040484","09-04-2014","D16",74120,"weathervane scallop",60.00
"DS14",40924,"DS14040924201409050500","09-05-2014","D16",10120,"Pacific halibut",5.90
"DS14",40924,"DS14040924201409050500","09-05-2014","D16",74120,"weathervane scallop",438.00
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",421,"big skate egg case",7
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",710,"spotted ratfish",7
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",10130,"flathead sole",6
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",10170,"English sole",4
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",10180,"Dover sole",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",20040,"sturgeon poacher",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",20720,"searcher",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",23805,"daubed shanny",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",24185,"wattled eelpout",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",43000,"sea anemone unident.",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",65204,"crab barnacle",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",66055,"roughpatch shrimp",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",66530,"ridged crangon",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",66575,"common argid",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",68578,"Pacific lyre crab",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",71535,"Aleutian moonsnail",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",72500,"hairy triton (or Oregon triton)",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",74120,"weathervane scallop",365.67
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",79020,"eastern Pacific bobtail",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",80160,"sunflower sea star",14
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",80810,"leafy flat star",2
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",82530,"orange-pink sea urchin",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",83320,"notched brittlestar",59
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",91060,"scallop sponge",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",99993,"empty bivalve shells",9
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",99994,"empty gastropod shells",1
"DS14",40924,"DS14040924201409050504","09-05-2014","D16",99999,"Debris - natural",25
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",1,"fish eggs unident.",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",420,"big skate",29
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",421,"big skate egg case",8
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",10110,"arrowtooth flounder",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",10130,"flathead sole",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",10170,"English sole",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",10180,"Dover sole",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",10200,"rex sole",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",23041,"capelin",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",23807,"slender eelblenny",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",23808,"snake prickleback",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",24185,"wattled eelpout",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",42017,"orange sea pen",2
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",43000,"sea anemone unident.",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",50192,"bristle worm",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",65204,"crab barnacle",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",68578,"Pacific lyre crab",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",71080,"California armina",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",71580,"pale moonsnail",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",74120,"weathervane scallop",305.67
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",75385,"Pandora sp.",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",80160,"sunflower sea star",37
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",80710,"vermilion sea star",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",80810,"leafy flat star",3
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",83320,"notched brittlestar",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",91060,"scallop sponge",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",99993,"empty bivalve shells",2
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",99994,"empty gastropod shells",1
"DS14",40924,"DS14040924201409060535","09-06-2014","D16",99999,"Debris - natural",10
"DS14",40924,"DS14040924201409070537","09-07-2014","D16",74120,"weathervane scallop",53.00
"DS14",40924,"DS14040924201409110540","09-11-2014","D16",74120,"weathervane scallop",105.00
"DS14",40924,"DS14040924201409110543","09-11-2014","D16",74120,"weathervane scallop",212.00
"DS14",40924,"DS14040924201409110546","09-11-2014","D16",421,"big skate egg case",1
"DS14",40924,"DS14040924201409110546","09-11-2014","D16",435,"Bering skate",2
"DS14",40924,"DS14040924201409110546","09-11-2014","D16",441,"longnose skate egg case",1
"DS14",40924,"DS14040924201409110546","09-11-2014","D16",10110,"arrowtooth flounder",1
"DS14",40924,"DS14040924201409110546","09-11-2014","D16",10170,"English sole",2
"DS14",40924,"DS14040924201409110546","09-11-2014","D16",20037,"bigeye poacher",1
"DS14",40924,"DS14040924201409110546","09-11-2014","D16",21420,"bigmouth sculpin",1
"DS14",40924,"DS14040924201409110546","09-11-2014","D16",23850,"whitebarred prickleback",1
"DS14",40924,"DS14040924201409110546","09-11-2014","D16",40500,"jellyfish unident.",1
"DS14",40924,"DS14040924201409110546","09-11-2014","D16",43000,"sea anemone unident.",1
"DS14",40924,"DS14040924201409110546","09-11-2014","D16",50192,"bristle worm",1
"DS14",40924,"DS14040924201409110546","09-11-2014","D16",66031,"pink shrimp (or northern shrimp)",1
