Fishery,ADFG,Haul_ID,Set_Date,District,RACE_Code,Species_Name,Weight(lbs)
"DS11",32554,"DS11032554201109010610","09-01-2011","D16",74120,"weathervane scallop",168.00
"DS11",32554,"DS11032554201108040005","08-04-2011","YAK",74120,"weathervane scallop",93.00
"DS11",32554,"DS11032554201108040010","08-04-2011","YAK",74120,"weathervane scallop",356.00
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",402,"Bathyraja sp. egg case",1
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",421,"big skate egg case",1
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",440,"longnose skate",88
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",472,"Aleutian skate",35
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",10110,"arrowtooth flounder",6
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",10115,"Greenland turbot",2
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",10130,"flathead sole",1
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",10180,"Dover sole",3
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",43000,"sea anemone unident.",7
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",50192,"bristle worm",1
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",69090,"Alaskan hermit crab",1
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",74060,"northern horsemussel",1
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",74120,"weathervane scallop",490.00
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",75016,"milky venus",1
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",80160,"sunflower sea star",42
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",80810,"leafy flat star",8
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",83320,"notched brittlestar",1
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",99993,"empty bivalve shells",33
"DS11",32554,"DS11032554201108040013","08-04-2011","YAK",99999,"Debris - natural",11
"DS11",32554,"DS11032554201108050017","08-05-2011","YAK",74120,"weathervane scallop",854.00
"DS11",32554,"DS11032554201108050027","08-05-2011","YAK",74120,"weathervane scallop",696.33
"DS11",32554,"DS11032554201108050030","08-05-2011","YAK",402,"Bathyraja sp. egg case",1
"DS11",32554,"DS11032554201108050030","08-05-2011","YAK",10110,"arrowtooth flounder",15
"DS11",32554,"DS11032554201108050030","08-05-2011","YAK",10115,"Greenland turbot",6
"DS11",32554,"DS11032554201108050030","08-05-2011","YAK",10130,"flathead sole",2
"DS11",32554,"DS11032554201108050030","08-05-2011","YAK",10180,"Dover sole",12
"DS11",32554,"DS11032554201108050030","08-05-2011","YAK",42008,"Halipteris sp.",1
"DS11",32554,"DS11032554201108050030","08-05-2011","YAK",43000,"sea anemone unident.",1
"DS11",32554,"DS11032554201108050030","08-05-2011","YAK",50192,"bristle worm",1
"DS11",32554,"DS11032554201108050030","08-05-2011","YAK",74120,"weathervane scallop",406.67
"DS11",32554,"DS11032554201108050030","08-05-2011","YAK",80160,"sunflower sea star",21
"DS11",32554,"DS11032554201108050030","08-05-2011","YAK",80810,"leafy flat star",5
"DS11",32554,"DS11032554201108050030","08-05-2011","YAK",83320,"notched brittlestar",1
"DS11",32554,"DS11032554201108050030","08-05-2011","YAK",99993,"empty bivalve shells",25
"DS11",32554,"DS11032554201108050030","08-05-2011","YAK",99999,"Debris - natural",2
"DS11",32554,"DS11032554201108050033","08-05-2011","YAK",74120,"weathervane scallop",479.00
"DS11",32554,"DS11032554201108050036","08-05-2011","YAK",10120,"Pacific halibut",12.42
"DS11",32554,"DS11032554201108050036","08-05-2011","YAK",74120,"weathervane scallop",623.33
"DS11",32554,"DS11032554201108060048","08-06-2011","YAK",74120,"weathervane scallop",954.67
"DS11",32554,"DS11032554201108060051","08-06-2011","YAK",74120,"weathervane scallop",914.00
"DS11",32554,"DS11032554201108060055","08-06-2011","YAK",74120,"weathervane scallop",1042.00
"DS11",32554,"DS11032554201108060058","08-06-2011","YAK",310,"spiny dogfish shark",13
"DS11",32554,"DS11032554201108060058","08-06-2011","YAK",402,"Bathyraja sp. egg case",1
"DS11",32554,"DS11032554201108060058","08-06-2011","YAK",440,"longnose skate",45
"DS11",32554,"DS11032554201108060058","08-06-2011","YAK",441,"longnose skate egg case",1
"DS11",32554,"DS11032554201108060058","08-06-2011","YAK",472,"Aleutian skate",2
"DS11",32554,"DS11032554201108060058","08-06-2011","YAK",10110,"arrowtooth flounder",2
"DS11",32554,"DS11032554201108060058","08-06-2011","YAK",10115,"Greenland turbot",3
"DS11",32554,"DS11032554201108060058","08-06-2011","YAK",10130,"flathead sole",1
"DS11",32554,"DS11032554201108060058","08-06-2011","YAK",10180,"Dover sole",7
"DS11",32554,"DS11032554201108060058","08-06-2011","YAK",10200,"rex sole",1
"DS11",32554,"DS11032554201108060058","08-06-2011","YAK",43000,"sea anemone unident.",7
