Fishery,District,Haul_ID,ADFG,Rtnd_Disc,Shell_Height,Shell_Num
"DS18","D","DS18040924201808210010",40924,"R",143,1
"DS18","D","DS18040924201808210010",40924,"R",141,2
"DS18","D","DS18040924201808210010",40924,"R",146,3
"DS18","D","DS18040924201808210010",40924,"R",147,4
"DS18","D","DS18040924201808210010",40924,"R",131,5
"DS18","D","DS18040924201808210010",40924,"R",146,6
"DS18","D","DS18040924201808210010",40924,"R",130,7
"DS18","D","DS18040924201808210010",40924,"R",147,8
"DS18","D","DS18040924201808210010",40924,"R",136,9
"DS18","D","DS18040924201808210010",40924,"R",124,10
"DS18","D","DS18040924201808210010",40924,"R",118,11
"DS18","D","DS18040924201808210010",40924,"R",139,12
"DS18","D","DS18040924201808210010",40924,"R",137,13
"DS18","D","DS18040924201808210010",40924,"R",142,14
"DS18","D","DS18040924201808210010",40924,"R",134,15
"DS18","D","DS18040924201808210010",40924,"R",136,16
"DS18","D","DS18040924201808210010",40924,"R",130,17
"DS18","D","DS18040924201808210010",40924,"R",129,18
"DS18","D","DS18040924201808210010",40924,"R",144,19
"DS18","D","DS18040924201808210010",40924,"R",140,20
"DS18","D","DS18040924201808210010",40924,"D",119,41
"DS18","D","DS18040924201808210010",40924,"D",118,42
"DS18","D","DS18040924201808210010",40924,"D",115,43
"DS18","D","DS18040924201808210010",40924,"D",119,44
"DS18","D","DS18040924201808210010",40924,"D",109,45
"DS18","D","DS18040924201808210010",40924,"D",102,46
"DS18","D","DS18040924201808210010",40924,"D",101,47
"DS18","D","DS18040924201808210010",40924,"D",125,48
"DS18","D","DS18040924201808210010",40924,"D",115,49
"DS18","D","DS18040924201808210010",40924,"D",116,50
"DS18","D","DS18040924201808210010",40924,"D",124,51
"DS18","D","DS18040924201808210010",40924,"D",109,52
"DS18","D","DS18040924201808210010",40924,"D",107,53
"DS18","D","DS18040924201808210010",40924,"D",112,54
"DS18","D","DS18040924201808210010",40924,"D",114,55
"DS18","D","DS18040924201808210010",40924,"D",119,56
"DS18","D","DS18040924201808210010",40924,"D",119,57
"DS18","D","DS18040924201808210010",40924,"D",127,58
"DS18","D","DS18040924201808210010",40924,"D",113,59
"DS18","D","DS18040924201808210010",40924,"D",113,60
"DS18","D","DS18040924201808220012",40924,"R",127,1
"DS18","D","DS18040924201808220012",40924,"R",122,2
"DS18","D","DS18040924201808220012",40924,"R",135,3
"DS18","D","DS18040924201808220012",40924,"R",130,4
"DS18","D","DS18040924201808220012",40924,"R",147,5
"DS18","D","DS18040924201808220012",40924,"R",140,6
"DS18","D","DS18040924201808220012",40924,"R",127,7
"DS18","D","DS18040924201808220012",40924,"R",147,8
"DS18","D","DS18040924201808220012",40924,"R",140,9
"DS18","D","DS18040924201808220012",40924,"R",138,10
"DS18","D","DS18040924201808220012",40924,"R",126,11
"DS18","D","DS18040924201808220012",40924,"R",135,12
"DS18","D","DS18040924201808220012",40924,"R",131,13
"DS18","D","DS18040924201808220012",40924,"R",131,14
"DS18","D","DS18040924201808220012",40924,"R",126,15
"DS18","D","DS18040924201808220012",40924,"R",123,16
"DS18","D","DS18040924201808220012",40924,"R",139,17
"DS18","D","DS18040924201808220012",40924,"R",147,18
"DS18","D","DS18040924201808220012",40924,"R",128,19
"DS18","D","DS18040924201808220012",40924,"R",143,20
"DS18","D","DS18040924201808220012",40924,"D",83,41
"DS18","D","DS18040924201808220012",40924,"D",109,42
"DS18","D","DS18040924201808220012",40924,"D",113,43
"DS18","D","DS18040924201808220012",40924,"D",108,44
"DS18","D","DS18040924201808220012",40924,"D",106,45
"DS18","D","DS18040924201808220012",40924,"D",113,46
"DS18","D","DS18040924201808220012",40924,"D",105,47
"DS18","D","DS18040924201808220012",40924,"D",105,48
"DS18","D","DS18040924201808220012",40924,"D",105,49
"DS18","D","DS18040924201808220012",40924,"D",108,50
"DS18","D","DS18040924201808220012",40924,"D",100,51
"DS18","D","DS18040924201808220012",40924,"D",106,52
"DS18","D","DS18040924201808220012",40924,"D",87,53
"DS18","D","DS18040924201808220012",40924,"D",114,54
"DS18","D","DS18040924201808220012",40924,"D",103,55
"DS18","D","DS18040924201808220012",40924,"D",110,56
"DS18","D","DS18040924201808220012",40924,"D",104,57
"DS18","D","DS18040924201808220012",40924,"D",105,58
"DS18","D","DS18040924201808220012",40924,"D",111,59
"DS18","D","DS18040924201808220012",40924,"D",107,60
"DS18","D","DS18040924201808220014",40924,"R",127,1
"DS18","D","DS18040924201808220014",40924,"R",124,2
