Fishery,District,Haul_ID,ADFG,Rtnd_Disc,Shell_Height,Shell_Num
"DS14","YAK","DS14040924201408070005",40924,"R",106,19
"DS14","YAK","DS14040924201408070005",40924,"R",129,20
"DS14","YAK","DS14040924201408070005",40924,"D",98,41
"DS14","YAK","DS14040924201408070005",40924,"D",107,42
"DS14","YAK","DS14040924201408070005",40924,"D",110,43
"DS14","YAK","DS14040924201408070005",40924,"D",99,44
"DS14","YAK","DS14040924201408070005",40924,"D",106,45
"DS14","YAK","DS14040924201408070005",40924,"D",101,46
"DS14","YAK","DS14040924201408070005",40924,"D",116,47
"DS14","YAK","DS14040924201408070005",40924,"D",118,48
"DS14","YAK","DS14040924201408070005",40924,"D",108,49
"DS14","YAK","DS14040924201408070005",40924,"D",104,50
"DS14","YAK","DS14040924201408070005",40924,"D",101,51
"DS14","YAK","DS14040924201408070005",40924,"D",100,52
"DS14","YAK","DS14040924201408070005",40924,"D",101,53
"DS14","YAK","DS14040924201408070005",40924,"D",115,54
"DS14","YAK","DS14040924201408070005",40924,"D",111,55
"DS14","YAK","DS14040924201408070005",40924,"D",114,56
"DS14","YAK","DS14040924201408070005",40924,"D",108,57
"DS14","YAK","DS14040924201408070005",40924,"D",99,58
"DS14","YAK","DS14040924201408070005",40924,"D",104,59
"DS14","YAK","DS14040924201408070005",40924,"D",83,60
"DS14","YAK","DS14040924201408120084",40924,"R",135,1
"DS14","YAK","DS14040924201408120084",40924,"R",147,2
"DS14","YAK","DS14040924201408120084",40924,"R",155,3
"DS14","YAK","DS14040924201408120084",40924,"R",146,4
"DS14","YAK","DS14040924201408120084",40924,"R",138,5
"DS14","YAK","DS14040924201408120084",40924,"R",136,6
"DS14","YAK","DS14040924201408120084",40924,"R",126,7
"DS14","YAK","DS14040924201408120084",40924,"R",146,8
"DS14","YAK","DS14040924201408120084",40924,"R",112,9
"DS14","YAK","DS14040924201408120084",40924,"R",125,10
"DS14","YAK","DS14040924201408120084",40924,"R",141,11
"DS14","YAK","DS14040924201408120084",40924,"R",144,12
"DS14","YAK","DS14040924201408120084",40924,"R",130,13
"DS14","YAK","DS14040924201408120084",40924,"R",133,14
"DS14","YAK","DS14040924201408120084",40924,"R",144,15
"DS14","YAK","DS14040924201408120084",40924,"R",138,16
"DS14","YAK","DS14040924201408120084",40924,"R",136,17
"DS14","YAK","DS14040924201408120084",40924,"R",139,18
"DS14","YAK","DS14040924201408120084",40924,"R",136,19
"DS14","YAK","DS14040924201408120084",40924,"R",121,20
"DS14","YAK","DS14040924201408120084",40924,"D",113,41
"DS14","YAK","DS14040924201408120084",40924,"D",105,42
"DS14","YAK","DS14040924201408120084",40924,"D",111,43
"DS14","YAK","DS14040924201408120084",40924,"D",99,44
"DS14","YAK","DS14040924201408120084",40924,"D",107,45
"DS14","YAK","DS14040924201408120084",40924,"D",109,46
"DS14","YAK","DS14040924201408120084",40924,"D",97,47
"DS14","YAK","DS14040924201408120084",40924,"D",111,48
"DS14","YAK","DS14040924201408120084",40924,"D",100,49
"DS14","YAK","DS14040924201408120084",40924,"D",112,50
"DS14","YAK","DS14040924201408120084",40924,"D",101,51
"DS14","YAK","DS14040924201408120084",40924,"D",107,52
"DS14","YAK","DS14040924201408120084",40924,"D",99,53
"DS14","YAK","DS14040924201408120084",40924,"D",97,54
"DS14","YAK","DS14040924201408120084",40924,"D",110,55
"DS14","YAK","DS14040924201408120084",40924,"D",100,56
"DS14","YAK","DS14040924201408120084",40924,"D",117,57
"DS14","YAK","DS14040924201408120084",40924,"D",92,58
"DS14","YAK","DS14040924201408120084",40924,"D",82,59
"DS14","YAK","DS14040924201408120084",40924,"D",109,60
"DS14","YAK","DS14040924201408140120",40924,"R",140,1
"DS14","YAK","DS14040924201408140120",40924,"R",145,2
"DS14","YAK","DS14040924201408140120",40924,"R",137,3
"DS14","YAK","DS14040924201408140120",40924,"R",131,4
"DS14","YAK","DS14040924201408140120",40924,"R",139,5
"DS14","YAK","DS14040924201408140120",40924,"R",131,6
"DS14","YAK","DS14040924201408140120",40924,"R",136,7
"DS14","YAK","DS14040924201408140120",40924,"R",139,8
"DS14","YAK","DS14040924201408140120",40924,"R",135,9
"DS14","YAK","DS14040924201408140120",40924,"R",142,10
"DS14","YAK","DS14040924201408140120",40924,"R",139,11
"DS14","YAK","DS14040924201408140120",40924,"R",130,12
"DS14","YAK","DS14040924201408140120",40924,"R",140,13
"DS14","YAK","DS14040924201408140120",40924,"R",130,14
"DS14","YAK","DS14040924201408140120",40924,"R",142,15
"DS14","YAK","DS14040924201408140120",40924,"R",143,16
"DS14","YAK","DS14040924201408140120",40924,"R",136,17
"DS14","YAK","DS14040924201408140120",40924,"R",125,18
"DS14","YAK","DS14040924201408140120",40924,"R",142,19
"DS14","YAK","DS14040924201408140120",40924,"R",138,20
"DS14","YAK","DS14040924201408140120",40924,"D",111,41
"DS14","YAK","DS14040924201408140120",40924,"D",105,42
"DS14","YAK","DS14040924201408140120",40924,"D",104,43
"DS14","YAK","DS14040924201408140120",40924,"D",114,44
"DS14","YAK","DS14040924201408140120",40924,"D",115,45
"DS14","YAK","DS14040924201408140120",40924,"D",114,46
"DS14","YAK","DS14040924201408140120",40924,"D",87,47
"DS14","YAK","DS14040924201408140120",40924,"D",101,48
"DS14","YAK","DS14040924201408140120",40924,"D",76,49
"DS14","YAK","DS14040924201408140120",40924,"D",99,50
"DS14","YAK","DS14040924201408140120",40924,"D",110,51
"DS14","YAK","DS14040924201408140120",40924,"D",109,52
"DS14","YAK","DS14040924201408140120",40924,"D",105,53
"DS14","YAK","DS14040924201408140120",40924,"D",114,54
"DS14","YAK","DS14040924201408140120",40924,"D",105,55
"DS14","YAK","DS14040924201408140120",40924,"D",102,56
"DS14","YAK","DS14040924201408140120",40924,"D",113,57
"DS14","YAK","DS14040924201408140120",40924,"D",97,58
"DS14","YAK","DS14040924201408140120",40924,"D",108,59
"DS14","YAK","DS14040924201408140120",40924,"D",110,60
"DS14","YAK","DS14040924201408140122",40924,"R",142,1
"DS14","YAK","DS14040924201408140122",40924,"R",112,2
"DS14","YAK","DS14040924201408140122",40924,"R",135,3
"DS14","YAK","DS14040924201408140122",40924,"R",136,4
"DS14","YAK","DS14040924201408140122",40924,"R",139,5
"DS14","YAK","DS14040924201408140122",40924,"R",141,6
"DS14","YAK","DS14040924201408140122",40924,"R",133,7
"DS14","YAK","DS14040924201408140122",40924,"R",120,8
"DS14","YAK","DS14040924201408140122",40924,"R",137,9
"DS14","YAK","DS14040924201408140122",40924,"R",131,10
"DS14","YAK","DS14040924201408140122",40924,"R",138,11
"DS14","YAK","DS14040924201408140122",40924,"R",139,12
"DS14","YAK","DS14040924201408140122",40924,"R",137,13
"DS14","YAK","DS14040924201408140122",40924,"R",147,14
"DS14","YAK","DS14040924201408140122",40924,"R",137,15
"DS14","YAK","DS14040924201408140122",40924,"R",136,16
"DS14","YAK","DS14040924201408140122",40924,"R",142,17
"DS14","YAK","DS14040924201408140122",40924,"R",138,18
"DS14","YAK","DS14040924201408140122",40924,"R",107,19
"DS14","YAK","DS14040924201408140122",40924,"R",148,20
"DS14","YAK","DS14040924201408140122",40924,"D",109,41
"DS14","YAK","DS14040924201408140122",40924,"D",110,42
"DS14","YAK","DS14040924201408140122",40924,"D",98,43
"DS14","YAK","DS14040924201408140122",40924,"D",127,44
"DS14","YAK","DS14040924201408140122",40924,"D",126,45
"DS14","YAK","DS14040924201408140122",40924,"D",110,46
"DS14","YAK","DS14040924201408140122",40924,"D",106,47
"DS14","YAK","DS14040924201408140122",40924,"D",116,48
"DS14","YAK","DS14040924201408140122",40924,"D",109,49
"DS14","YAK","DS14040924201408140122",40924,"D",85,50
"DS14","YAK","DS14040924201408140122",40924,"D",94,51
"DS14","YAK","DS14040924201408140122",40924,"D",107,52
"DS14","YAK","DS14040924201408140122",40924,"D",109,53
"DS14","YAK","DS14040924201408140122",40924,"D",111,54
"DS14","YAK","DS14040924201408140122",40924,"D",111,55
"DS14","YAK","DS14040924201408140122",40924,"D",107,56
"DS14","YAK","DS14040924201408140122",40924,"D",103,57
"DS14","YAK","DS14040924201408140122",40924,"D",106,58
"DS14","YAK","DS14040924201408140122",40924,"D",105,59
"DS14","YAK","DS14040924201408140122",40924,"D",111,60
"DS14","YAK","DS14040924201408150139",40924,"R",146,1
"DS14","YAK","DS14040924201408150139",40924,"R",126,2
"DS14","YAK","DS14040924201408150139",40924,"R",146,3
"DS14","YAK","DS14040924201408150139",40924,"R",138,4
"DS14","YAK","DS14040924201408150139",40924,"R",147,5
"DS14","YAK","DS14040924201408150139",40924,"R",154,6
"DS14","YAK","DS14040924201408150139",40924,"R",147,7
"DS14","YAK","DS14040924201408150139",40924,"R",138,8
"DS14","YAK","DS14040924201408150139",40924,"R",145,9
"DS14","YAK","DS14040924201408150139",40924,"R",139,10
"DS14","YAK","DS14040924201408150139",40924,"R",144,11
"DS14","YAK","DS14040924201408150139",40924,"R",121,12
"DS14","YAK","DS14040924201408150139",40924,"R",151,13
"DS14","YAK","DS14040924201408150139",40924,"R",122,14
"DS14","YAK","DS14040924201408150139",40924,"R",136,15
"DS14","YAK","DS14040924201408150139",40924,"R",139,16
"DS14","YAK","DS14040924201408150139",40924,"R",139,17
"DS14","YAK","DS14040924201408150139",40924,"R",144,18
"DS14","YAK","DS14040924201408150139",40924,"R",140,19
"DS14","YAK","DS14040924201408150139",40924,"R",132,20
"DS14","YAK","DS14040924201408150139",40924,"D",114,41
"DS14","YAK","DS14040924201408150139",40924,"D",110,42
"DS14","YAK","DS14040924201408150139",40924,"D",115,43
"DS14","YAK","DS14040924201408150139",40924,"D",100,44
"DS14","YAK","DS14040924201408150139",40924,"D",110,45
"DS14","YAK","DS14040924201408150139",40924,"D",113,46
"DS14","YAK","DS14040924201408150139",40924,"D",106,47
"DS14","YAK","DS14040924201408150139",40924,"D",113,48
"DS14","YAK","DS14040924201408150139",40924,"D",111,49
"DS14","YAK","DS14040924201408150139",40924,"D",111,50
"DS14","YAK","DS14040924201408150139",40924,"D",99,51
"DS14","YAK","DS14040924201408150139",40924,"D",102,52
"DS14","YAK","DS14040924201408150139",40924,"D",77,53
"DS14","YAK","DS14040924201408150139",40924,"D",105,54
"DS14","YAK","DS14040924201408150139",40924,"D",100,55
"DS14","YAK","DS14040924201408150139",40924,"D",108,56
"DS14","YAK","DS14040924201408150139",40924,"D",102,57
"DS14","YAK","DS14040924201408150139",40924,"D",129,58
"DS14","YAK","DS14040924201408150139",40924,"D",108,59
"DS14","YAK","DS14040924201408150139",40924,"D",79,60
"DS14","YAK","DS14040924201408150141",40924,"R",117,1
"DS14","YAK","DS14040924201408150141",40924,"R",141,2
"DS14","YAK","DS14040924201408150141",40924,"R",147,3
"DS14","YAK","DS14040924201408150141",40924,"R",129,4
"DS14","YAK","DS14040924201408150141",40924,"R",144,5
"DS14","YAK","DS14040924201408150141",40924,"R",123,6
"DS14","YAK","DS14040924201408150141",40924,"R",133,7
"DS14","YAK","DS14040924201408150141",40924,"R",134,8
"DS14","YAK","DS14040924201408150141",40924,"R",135,9
"DS14","YAK","DS14040924201408150141",40924,"R",147,10
"DS14","YAK","DS14040924201408150141",40924,"R",135,11
"DS14","YAK","DS14040924201408150141",40924,"R",135,12
"DS14","YAK","DS14040924201408150141",40924,"R",136,13
"DS14","YAK","DS14040924201408150141",40924,"R",145,14
"DS14","YAK","DS14040924201408150141",40924,"R",141,15
"DS14","YAK","DS14040924201408150141",40924,"R",141,16
"DS14","YAK","DS14040924201408150141",40924,"R",140,17
"DS14","YAK","DS14040924201408150141",40924,"R",138,18
"DS14","YAK","DS14040924201408150141",40924,"R",149,19
"DS14","YAK","DS14040924201408150141",40924,"R",111,20
"DS14","YAK","DS14040924201408150141",40924,"D",113,41
"DS14","YAK","DS14040924201408150141",40924,"D",105,42
"DS14","YAK","DS14040924201408150141",40924,"D",96,43
"DS14","YAK","DS14040924201408150141",40924,"D",111,44
"DS14","YAK","DS14040924201408150141",40924,"D",105,45
"DS14","YAK","DS14040924201408150141",40924,"D",85,46
"DS14","YAK","DS14040924201408150141",40924,"D",101,47
"DS14","YAK","DS14040924201408150141",40924,"D",82,48
"DS14","YAK","DS14040924201408150141",40924,"D",110,49
"DS14","YAK","DS14040924201408150141",40924,"D",106,50
"DS14","YAK","DS14040924201408150141",40924,"D",104,51
"DS14","YAK","DS14040924201408150141",40924,"D",116,52
"DS14","YAK","DS14040924201408150141",40924,"D",72,53
"DS14","YAK","DS14040924201408150141",40924,"D",103,54
"DS14","YAK","DS14040924201408150141",40924,"D",79,55
"DS14","YAK","DS14040924201408150141",40924,"D",110,56
"DS14","YAK","DS14040924201408150141",40924,"D",111,57
"DS14","YAK","DS14040924201408150141",40924,"D",97,58
"DS14","YAK","DS14040924201408150141",40924,"D",105,59
"DS14","YAK","DS14040924201408150141",40924,"D",97,60
"DS14","YAK","DS14040924201408180182",40924,"R",120,1
"DS14","YAK","DS14040924201408180182",40924,"R",128,2
"DS14","YAK","DS14040924201408180182",40924,"R",118,3
"DS14","YAK","DS14040924201408180182",40924,"R",115,4
"DS14","YAK","DS14040924201408180182",40924,"R",124,5
"DS14","YAK","DS14040924201408180182",40924,"R",125,6
"DS14","YAK","DS14040924201408180182",40924,"R",115,7
"DS14","YAK","DS14040924201408180182",40924,"R",120,8
"DS14","YAK","DS14040924201408180182",40924,"R",127,9
"DS14","YAK","DS14040924201408180182",40924,"R",125,10
"DS14","YAK","DS14040924201408180182",40924,"R",130,11
"DS14","YAK","DS14040924201408180182",40924,"R",127,12
"DS14","YAK","DS14040924201408180182",40924,"R",124,13
"DS14","YAK","DS14040924201408180182",40924,"R",122,14
"DS14","YAK","DS14040924201408180182",40924,"R",118,15
"DS14","YAK","DS14040924201408180182",40924,"R",120,16
"DS14","YAK","DS14040924201408180182",40924,"R",124,17
"DS14","YAK","DS14040924201408180182",40924,"R",124,18
"DS14","YAK","DS14040924201408180182",40924,"R",123,19
"DS14","YAK","DS14040924201408180182",40924,"R",126,20
"DS14","YAK","DS14040924201408180182",40924,"D",114,41
"DS14","YAK","DS14040924201408180182",40924,"D",62,42
"DS14","YAK","DS14040924201408180182",40924,"D",115,43
"DS14","YAK","DS14040924201408180182",40924,"D",105,44
"DS14","YAK","DS14040924201408180182",40924,"D",84,45
"DS14","YAK","DS14040924201408180182",40924,"D",117,46
"DS14","YAK","DS14040924201408180182",40924,"D",91,47
"DS14","YAK","DS14040924201408180182",40924,"D",108,48
"DS14","YAK","DS14040924201408180182",40924,"D",64,49
"DS14","YAK","DS14040924201408180182",40924,"D",88,50
"DS14","YAK","DS14040924201408180182",40924,"D",114,51
"DS14","YAK","DS14040924201408180182",40924,"D",121,52
"DS14","YAK","DS14040924201408180182",40924,"D",91,53
"DS14","YAK","DS14040924201408180182",40924,"D",101,54
"DS14","YAK","DS14040924201408180182",40924,"D",115,55
"DS14","YAK","DS14040924201408180182",40924,"D",95,56
"DS14","YAK","DS14040924201408180182",40924,"D",70,57
"DS14","YAK","DS14040924201408180182",40924,"D",76,58
"DS14","YAK","DS14040924201408180182",40924,"D",108,59
"DS14","YAK","DS14040924201408180182",40924,"D",112,60
"DS14","YAK","DS14040924201408180184",40924,"R",124,1
"DS14","YAK","DS14040924201408180184",40924,"R",111,2
"DS14","YAK","DS14040924201408180184",40924,"R",125,3
"DS14","YAK","DS14040924201408180184",40924,"R",126,4
"DS14","YAK","DS14040924201408180184",40924,"R",131,5
"DS14","YAK","DS14040924201408180184",40924,"R",142,6
"DS14","YAK","DS14040924201408180184",40924,"R",122,7
"DS14","YAK","DS14040924201408180184",40924,"R",133,8
"DS14","YAK","DS14040924201408180184",40924,"R",131,9
"DS14","YAK","DS14040924201408180184",40924,"R",138,10
"DS14","YAK","DS14040924201408180184",40924,"R",149,11
"DS14","YAK","DS14040924201408180184",40924,"R",145,12
"DS14","YAK","DS14040924201408180184",40924,"R",112,13
"DS14","YAK","DS14040924201408180184",40924,"R",127,14
"DS14","YAK","DS14040924201408180184",40924,"R",118,15
"DS14","YAK","DS14040924201408180184",40924,"R",132,16
"DS14","YAK","DS14040924201408180184",40924,"R",123,17
"DS14","YAK","DS14040924201408180184",40924,"R",148,18
"DS14","YAK","DS14040924201408180184",40924,"R",151,19
"DS14","YAK","DS14040924201408180184",40924,"R",127,20
"DS14","YAK","DS14040924201408180184",40924,"D",107,41
"DS14","YAK","DS14040924201408180184",40924,"D",122,42
"DS14","YAK","DS14040924201408180184",40924,"D",95,43
"DS14","YAK","DS14040924201408180184",40924,"D",118,44
"DS14","YAK","DS14040924201408180184",40924,"D",95,45
"DS14","YAK","DS14040924201408180184",40924,"D",90,46
"DS14","YAK","DS14040924201408180184",40924,"D",101,47
"DS14","YAK","DS14040924201408180184",40924,"D",93,48
"DS14","YAK","DS14040924201408180184",40924,"D",116,49
"DS14","YAK","DS14040924201408180184",40924,"D",112,50
"DS14","YAK","DS14040924201408180184",40924,"D",96,51
"DS14","YAK","DS14040924201408180184",40924,"D",113,52
"DS14","YAK","DS14040924201408180184",40924,"D",70,53
"DS14","YAK","DS14040924201408180184",40924,"D",105,54
"DS14","YAK","DS14040924201408180184",40924,"D",118,55
"DS14","YAK","DS14040924201408180184",40924,"D",115,56
"DS14","YAK","DS14040924201408180184",40924,"D",76,57
"DS14","YAK","DS14040924201408180184",40924,"D",111,58
"DS14","YAK","DS14040924201408180184",40924,"D",118,59
"DS14","YAK","DS14040924201408180184",40924,"D",108,60
"DS14","YAK","DS14040924201408180186",40924,"R",117,1
"DS14","YAK","DS14040924201408180186",40924,"R",123,2
"DS14","YAK","DS14040924201408180186",40924,"R",151,3
"DS14","YAK","DS14040924201408180186",40924,"R",125,4
"DS14","YAK","DS14040924201408180186",40924,"R",139,5
"DS14","YAK","DS14040924201408180186",40924,"R",150,6
"DS14","YAK","DS14040924201408180186",40924,"R",107,7
"DS14","YAK","DS14040924201408180186",40924,"R",139,8
"DS14","YAK","DS14040924201408180186",40924,"R",140,9
"DS14","YAK","DS14040924201408180186",40924,"R",118,10
"DS14","YAK","DS14040924201408180186",40924,"R",123,11
"DS14","YAK","DS14040924201408180186",40924,"R",153,12
"DS14","YAK","DS14040924201408180186",40924,"R",119,13
"DS14","YAK","DS14040924201408180186",40924,"R",127,14
"DS14","YAK","DS14040924201408180186",40924,"R",126,15
"DS14","YAK","DS14040924201408180186",40924,"R",124,16
"DS14","YAK","DS14040924201408180186",40924,"R",154,17
"DS14","YAK","DS14040924201408180186",40924,"R",150,18
"DS14","YAK","DS14040924201408180186",40924,"R",127,19
"DS14","YAK","DS14040924201408180186",40924,"R",142,20
"DS14","YAK","DS14040924201408180186",40924,"D",120,41
"DS14","YAK","DS14040924201408180186",40924,"D",116,42
"DS14","YAK","DS14040924201408180186",40924,"D",107,43
"DS14","YAK","DS14040924201408180186",40924,"D",116,44
"DS14","YAK","DS14040924201408180186",40924,"D",74,45
"DS14","YAK","DS14040924201408180186",40924,"D",100,46
"DS14","YAK","DS14040924201408180186",40924,"D",120,47
"DS14","YAK","DS14040924201408180186",40924,"D",94,48
"DS14","YAK","DS14040924201408180186",40924,"D",119,49
"DS14","YAK","DS14040924201408180186",40924,"D",118,50
"DS14","YAK","DS14040924201408180186",40924,"D",104,51
"DS14","YAK","DS14040924201408180186",40924,"D",118,52
"DS14","YAK","DS14040924201408180186",40924,"D",100,53
"DS14","YAK","DS14040924201408180186",40924,"D",116,54
"DS14","YAK","DS14040924201408180186",40924,"D",115,55
"DS14","YAK","DS14040924201408180186",40924,"D",109,56
"DS14","YAK","DS14040924201408180186",40924,"D",98,57
"DS14","YAK","DS14040924201408180186",40924,"D",94,58
"DS14","YAK","DS14040924201408180186",40924,"D",105,59
"DS14","YAK","DS14040924201408180186",40924,"D",112,60
"DS14","YAK","DS14040924201408180188",40924,"R",120,1
"DS14","YAK","DS14040924201408180188",40924,"R",124,2
"DS14","YAK","DS14040924201408180188",40924,"R",122,3
"DS14","YAK","DS14040924201408180188",40924,"R",114,4
"DS14","YAK","DS14040924201408180188",40924,"R",130,5
"DS14","YAK","DS14040924201408180188",40924,"R",139,6
"DS14","YAK","DS14040924201408180188",40924,"R",128,7
"DS14","YAK","DS14040924201408180188",40924,"R",117,8
"DS14","YAK","DS14040924201408180188",40924,"R",121,9
"DS14","YAK","DS14040924201408180188",40924,"R",141,10
"DS14","YAK","DS14040924201408180188",40924,"R",117,11
"DS14","YAK","DS14040924201408180188",40924,"R",133,12
"DS14","YAK","DS14040924201408180188",40924,"R",124,13
"DS14","YAK","DS14040924201408180188",40924,"R",146,14
"DS14","YAK","DS14040924201408180188",40924,"R",133,15
"DS14","YAK","DS14040924201408180188",40924,"R",145,16
"DS14","YAK","DS14040924201408180188",40924,"R",130,17
"DS14","YAK","DS14040924201408180188",40924,"R",115,18
"DS14","YAK","DS14040924201408180188",40924,"R",138,19
"DS14","YAK","DS14040924201408180188",40924,"R",135,20
"DS14","YAK","DS14040924201408180188",40924,"D",89,41
"DS14","YAK","DS14040924201408180188",40924,"D",114,42
"DS14","YAK","DS14040924201408180188",40924,"D",93,43
"DS14","YAK","DS14040924201408180188",40924,"D",84,44
"DS14","YAK","DS14040924201408180188",40924,"D",126,45
"DS14","YAK","DS14040924201408180188",40924,"D",120,46
"DS14","YAK","DS14040924201408180188",40924,"D",94,47
"DS14","YAK","DS14040924201408180188",40924,"D",120,48
"DS14","YAK","DS14040924201408180188",40924,"D",69,49
"DS14","YAK","DS14040924201408180188",40924,"D",71,50
"DS14","YAK","DS14040924201408180188",40924,"D",98,51
"DS14","YAK","DS14040924201408180188",40924,"D",121,52
"DS14","YAK","DS14040924201408180188",40924,"D",91,53
"DS14","YAK","DS14040924201408180188",40924,"D",107,54
"DS14","YAK","DS14040924201408180188",40924,"D",94,55
"DS14","YAK","DS14040924201408180188",40924,"D",89,56
"DS14","YAK","DS14040924201408180188",40924,"D",70,57
"DS14","YAK","DS14040924201408180188",40924,"D",103,58
"DS14","YAK","DS14040924201408180188",40924,"D",115,59
