Fishery,District,Haul_ID,ADFG,Rtnd_Disc,Shell_Height,Shell_Num
"DS12","YAK","DS12040924201207300008",40924,"D",105,43
"DS12","YAK","DS12040924201207300008",40924,"D",130,44
"DS12","YAK","DS12040924201207300008",40924,"D",102,45
"DS12","YAK","DS12040924201207300008",40924,"D",103,46
"DS12","YAK","DS12040924201207300008",40924,"D",103,47
"DS12","YAK","DS12040924201207300008",40924,"D",109,48
"DS12","YAK","DS12040924201207300008",40924,"D",103,49
"DS12","YAK","DS12040924201207300008",40924,"D",104,50
"DS12","YAK","DS12040924201207300008",40924,"D",112,51
"DS12","YAK","DS12040924201207300008",40924,"D",105,52
"DS12","YAK","DS12040924201207300010",40924,"R",143,1
"DS12","YAK","DS12040924201207300010",40924,"R",141,2
"DS12","YAK","DS12040924201207300010",40924,"R",149,3
"DS12","YAK","DS12040924201207300010",40924,"R",141,4
"DS12","YAK","DS12040924201207300010",40924,"R",142,5
"DS12","YAK","DS12040924201207300010",40924,"R",136,6
"DS12","YAK","DS12040924201207300010",40924,"R",141,7
"DS12","YAK","DS12040924201207300010",40924,"R",147,8
"DS12","YAK","DS12040924201207300010",40924,"R",138,9
"DS12","YAK","DS12040924201207300010",40924,"R",137,10
"DS12","YAK","DS12040924201207300010",40924,"R",125,11
"DS12","YAK","DS12040924201207300010",40924,"R",131,12
"DS12","YAK","DS12040924201207300010",40924,"R",144,13
"DS12","YAK","DS12040924201207300010",40924,"R",128,14
"DS12","YAK","DS12040924201207300010",40924,"R",153,15
"DS12","YAK","DS12040924201207300010",40924,"R",162,16
"DS12","YAK","DS12040924201207300010",40924,"R",140,17
"DS12","YAK","DS12040924201207300010",40924,"R",138,18
"DS12","YAK","DS12040924201207300010",40924,"R",135,19
"DS12","YAK","DS12040924201207300010",40924,"R",133,20
"DS12","YAK","DS12040924201207300010",40924,"D",109,41
"DS12","YAK","DS12040924201207300010",40924,"D",101,42
"DS12","YAK","DS12040924201207300010",40924,"D",103,43
"DS12","YAK","DS12040924201207300010",40924,"D",109,44
"DS12","YAK","DS12040924201207300010",40924,"D",106,45
"DS12","YAK","DS12040924201207300010",40924,"D",97,46
"DS12","YAK","DS12040924201207300010",40924,"D",105,47
"DS12","YAK","DS12040924201207300010",40924,"D",98,48
"DS12","YAK","DS12040924201207300010",40924,"D",100,49
"DS12","YAK","DS12040924201207300010",40924,"D",104,50
"DS12","YAK","DS12040924201207300010",40924,"D",102,51
"DS12","YAK","DS12040924201207300010",40924,"D",98,52
"DS12","YAK","DS12040924201207300010",40924,"D",103,53
"DS12","YAK","DS12040924201207300010",40924,"D",100,54
"DS12","YAK","DS12040924201207300010",40924,"D",104,55
"DS12","YAK","DS12040924201207300010",40924,"D",104,56
"DS12","YAK","DS12040924201207300010",40924,"D",102,57
"DS12","YAK","DS12040924201207300010",40924,"D",112,58
"DS12","YAK","DS12040924201207300010",40924,"D",103,59
"DS12","YAK","DS12040924201207300010",40924,"D",104,60
"DS12","YAK","DS12040924201207310027",40924,"R",136,1
"DS12","YAK","DS12040924201207310027",40924,"R",133,2
"DS12","YAK","DS12040924201207310027",40924,"R",153,3
"DS12","YAK","DS12040924201207310027",40924,"R",135,4
"DS12","YAK","DS12040924201207310027",40924,"R",134,5
"DS12","YAK","DS12040924201207310027",40924,"R",141,6
"DS12","YAK","DS12040924201207310027",40924,"R",152,7
"DS12","YAK","DS12040924201207310027",40924,"R",134,8
"DS12","YAK","DS12040924201207310027",40924,"R",140,9
"DS12","YAK","DS12040924201207310027",40924,"R",144,10
"DS12","YAK","DS12040924201207310027",40924,"R",147,11
"DS12","YAK","DS12040924201207310027",40924,"R",138,12
"DS12","YAK","DS12040924201207310027",40924,"R",132,13
"DS12","YAK","DS12040924201207310027",40924,"R",147,14
"DS12","YAK","DS12040924201207310027",40924,"R",144,15
"DS12","YAK","DS12040924201207310027",40924,"R",145,16
"DS12","YAK","DS12040924201207310027",40924,"R",143,17
"DS12","YAK","DS12040924201207310027",40924,"R",135,18
"DS12","YAK","DS12040924201207310027",40924,"R",157,19
"DS12","YAK","DS12040924201207310027",40924,"R",138,20
"DS12","YAK","DS12040924201207310027",40924,"D",117,41
"DS12","YAK","DS12040924201207310027",40924,"D",112,42
"DS12","YAK","DS12040924201207310027",40924,"D",128,43
"DS12","YAK","DS12040924201207310027",40924,"D",121,44
"DS12","YAK","DS12040924201207310027",40924,"D",149,45
"DS12","YAK","DS12040924201207310027",40924,"D",124,46
"DS12","YAK","DS12040924201207310027",40924,"D",111,47
"DS12","YAK","DS12040924201207310027",40924,"D",107,48
"DS12","YAK","DS12040924201207310027",40924,"D",115,49
"DS12","YAK","DS12040924201207310027",40924,"D",128,50
"DS12","YAK","DS12040924201207310027",40924,"D",135,51
"DS12","YAK","DS12040924201207310027",40924,"D",114,52
"DS12","YAK","DS12040924201207310027",40924,"D",125,53
"DS12","YAK","DS12040924201207310027",40924,"D",110,54
"DS12","YAK","DS12040924201207310027",40924,"D",123,55
"DS12","YAK","DS12040924201207310027",40924,"D",99,56
"DS12","YAK","DS12040924201207310027",40924,"D",110,57
"DS12","YAK","DS12040924201207310027",40924,"D",118,58
"DS12","YAK","DS12040924201207310027",40924,"D",111,59
"DS12","YAK","DS12040924201207310027",40924,"D",107,60
"DS12","YAK","DS12040924201207310029",40924,"R",140,1
"DS12","YAK","DS12040924201207310029",40924,"R",141,2
"DS12","YAK","DS12040924201207310029",40924,"R",126,3
"DS12","YAK","DS12040924201207310029",40924,"R",122,4
"DS12","YAK","DS12040924201207310029",40924,"R",138,5
"DS12","YAK","DS12040924201207310029",40924,"R",138,6
"DS12","YAK","DS12040924201207310029",40924,"R",143,7
"DS12","YAK","DS12040924201207310029",40924,"R",139,8
"DS12","YAK","DS12040924201207310029",40924,"R",124,9
"DS12","YAK","DS12040924201207310029",40924,"R",128,10
"DS12","YAK","DS12040924201207310029",40924,"R",141,11
"DS12","YAK","DS12040924201207310029",40924,"R",120,12
"DS12","YAK","DS12040924201207310029",40924,"R",137,13
"DS12","YAK","DS12040924201207310029",40924,"R",143,14
"DS12","YAK","DS12040924201207310029",40924,"R",142,15
"DS12","YAK","DS12040924201207310029",40924,"R",135,16
"DS12","YAK","DS12040924201207310029",40924,"R",141,17
"DS12","YAK","DS12040924201207310029",40924,"R",130,18
"DS12","YAK","DS12040924201207310029",40924,"R",137,19
"DS12","YAK","DS12040924201207310029",40924,"R",125,20
"DS12","YAK","DS12040924201207310029",40924,"D",134,41
"DS12","YAK","DS12040924201207310029",40924,"D",130,42
"DS12","YAK","DS12040924201207310029",40924,"D",135,43
"DS12","YAK","DS12040924201207310029",40924,"D",83,44
"DS12","YAK","DS12040924201207310029",40924,"D",125,45
"DS12","YAK","DS12040924201207310029",40924,"D",101,46
"DS12","YAK","DS12040924201207310029",40924,"D",127,47
"DS12","YAK","DS12040924201207310029",40924,"D",110,48
"DS12","YAK","DS12040924201207310029",40924,"D",104,49
"DS12","YAK","DS12040924201207310029",40924,"D",114,50
"DS12","YAK","DS12040924201207310029",40924,"D",103,51
"DS12","YAK","DS12040924201207310029",40924,"D",108,52
"DS12","YAK","DS12040924201207310029",40924,"D",77,53
"DS12","YAK","DS12040924201207310029",40924,"D",78,54
"DS12","YAK","DS12040924201207310029",40924,"D",110,55
"DS12","YAK","DS12040924201207310029",40924,"D",129,56
"DS12","YAK","DS12040924201207310029",40924,"D",106,57
"DS12","YAK","DS12040924201207310029",40924,"D",82,58
"DS12","YAK","DS12040924201207310029",40924,"D",106,59
"DS12","YAK","DS12040924201207310029",40924,"D",105,60
"DS12","YAK","DS12040924201207310030",40924,"R",148,1
"DS12","YAK","DS12040924201207310030",40924,"R",141,2
"DS12","YAK","DS12040924201207310030",40924,"R",129,3
"DS12","YAK","DS12040924201207310030",40924,"R",134,4
"DS12","YAK","DS12040924201207310030",40924,"R",141,5
"DS12","YAK","DS12040924201207310030",40924,"R",126,6
"DS12","YAK","DS12040924201207310030",40924,"R",133,7
"DS12","YAK","DS12040924201207310030",40924,"R",130,8
"DS12","YAK","DS12040924201207310030",40924,"R",132,9
"DS12","YAK","DS12040924201207310030",40924,"R",136,10
"DS12","YAK","DS12040924201207310030",40924,"R",138,11
"DS12","YAK","DS12040924201207310030",40924,"R",124,12
"DS12","YAK","DS12040924201207310030",40924,"R",132,13
"DS12","YAK","DS12040924201207310030",40924,"R",135,14
"DS12","YAK","DS12040924201207310030",40924,"R",133,15
"DS12","YAK","DS12040924201207310030",40924,"R",138,16
"DS12","YAK","DS12040924201207310030",40924,"R",147,17
"DS12","YAK","DS12040924201207310030",40924,"R",131,18
"DS12","YAK","DS12040924201207310030",40924,"R",136,19
"DS12","YAK","DS12040924201207310030",40924,"R",136,20
"DS12","YAK","DS12040924201207310030",40924,"D",89,41
"DS12","YAK","DS12040924201207310030",40924,"D",104,42
"DS12","YAK","DS12040924201207310030",40924,"D",89,43
"DS12","YAK","DS12040924201207310030",40924,"D",126,44
"DS12","YAK","DS12040924201207310030",40924,"D",108,45
"DS12","YAK","DS12040924201207310030",40924,"D",119,46
"DS12","YAK","DS12040924201207310030",40924,"D",105,47
"DS12","YAK","DS12040924201207310030",40924,"D",108,48
"DS12","YAK","DS12040924201207310030",40924,"D",98,49
"DS12","YAK","DS12040924201207310030",40924,"D",93,50
"DS12","YAK","DS12040924201207310030",40924,"D",102,51
"DS12","YAK","DS12040924201207310030",40924,"D",100,52
"DS12","YAK","DS12040924201207310030",40924,"D",90,53
"DS12","YAK","DS12040924201207310030",40924,"D",102,54
"DS12","YAK","DS12040924201207310030",40924,"D",125,55
"DS12","YAK","DS12040924201207310030",40924,"D",95,56
"DS12","YAK","DS12040924201207310030",40924,"D",103,57
"DS12","YAK","DS12040924201207310030",40924,"D",105,58
"DS12","YAK","DS12040924201207310030",40924,"D",94,59
"DS12","YAK","DS12040924201207310030",40924,"D",90,60
"DS12","YAK","DS12040924201207310031",40924,"R",157,1
"DS12","YAK","DS12040924201207310031",40924,"R",138,2
"DS12","YAK","DS12040924201207310031",40924,"R",127,3
"DS12","YAK","DS12040924201207310031",40924,"R",132,4
"DS12","YAK","DS12040924201207310031",40924,"R",126,5
"DS12","YAK","DS12040924201207310031",40924,"R",134,6
"DS12","YAK","DS12040924201207310031",40924,"R",147,7
"DS12","YAK","DS12040924201207310031",40924,"R",129,8
"DS12","YAK","DS12040924201207310031",40924,"R",143,9
"DS12","YAK","DS12040924201207310031",40924,"R",127,10
"DS12","YAK","DS12040924201207310031",40924,"R",132,11
"DS12","YAK","DS12040924201207310031",40924,"R",130,12
"DS12","YAK","DS12040924201207310031",40924,"R",138,13
"DS12","YAK","DS12040924201207310031",40924,"R",142,14
"DS12","YAK","DS12040924201207310031",40924,"R",135,15
"DS12","YAK","DS12040924201207310031",40924,"R",136,16
"DS12","YAK","DS12040924201207310031",40924,"R",137,17
"DS12","YAK","DS12040924201207310031",40924,"R",147,18
"DS12","YAK","DS12040924201207310031",40924,"R",129,19
"DS12","YAK","DS12040924201207310031",40924,"R",132,20
"DS12","YAK","DS12040924201207310031",40924,"D",112,41
"DS12","YAK","DS12040924201207310031",40924,"D",86,42
"DS12","YAK","DS12040924201207310031",40924,"D",113,43
"DS12","YAK","DS12040924201207310031",40924,"D",108,44
"DS12","YAK","DS12040924201207310031",40924,"D",109,45
"DS12","YAK","DS12040924201207310031",40924,"D",95,46
"DS12","YAK","DS12040924201207310031",40924,"D",66,47
"DS12","YAK","DS12040924201207310031",40924,"D",95,48
"DS12","YAK","DS12040924201207310031",40924,"D",101,49
"DS12","YAK","DS12040924201207310031",40924,"D",92,50
"DS12","YAK","DS12040924201207310031",40924,"D",106,51
"DS12","YAK","DS12040924201207310031",40924,"D",105,52
"DS12","YAK","DS12040924201207310031",40924,"D",86,53
"DS12","YAK","DS12040924201207310031",40924,"D",95,54
"DS12","YAK","DS12040924201207310031",40924,"D",105,55
"DS12","YAK","DS12040924201207310031",40924,"D",88,56
"DS12","YAK","DS12040924201207310031",40924,"D",96,57
"DS12","YAK","DS12040924201207310031",40924,"D",100,58
"DS12","YAK","DS12040924201207310031",40924,"D",103,59
"DS12","YAK","DS12040924201207310031",40924,"D",104,60
"DS12","YAK","DS12040924201207310036",40924,"R",145,1
"DS12","YAK","DS12040924201207310036",40924,"R",144,2
"DS12","YAK","DS12040924201207310036",40924,"R",138,3
"DS12","YAK","DS12040924201207310036",40924,"R",114,4
"DS12","YAK","DS12040924201207310036",40924,"R",142,5
"DS12","YAK","DS12040924201207310036",40924,"R",132,6
"DS12","YAK","DS12040924201207310036",40924,"R",139,7
"DS12","YAK","DS12040924201207310036",40924,"R",147,8
"DS12","YAK","DS12040924201207310036",40924,"R",128,9
"DS12","YAK","DS12040924201207310036",40924,"R",140,10
"DS12","YAK","DS12040924201207310036",40924,"R",134,11
"DS12","YAK","DS12040924201207310036",40924,"R",144,12
"DS12","YAK","DS12040924201207310036",40924,"R",140,13
"DS12","YAK","DS12040924201207310036",40924,"R",148,14
"DS12","YAK","DS12040924201207310036",40924,"R",145,15
"DS12","YAK","DS12040924201207310036",40924,"R",136,16
"DS12","YAK","DS12040924201207310036",40924,"R",127,17
"DS12","YAK","DS12040924201207310036",40924,"R",119,18
"DS12","YAK","DS12040924201207310036",40924,"R",137,19
"DS12","YAK","DS12040924201207310036",40924,"R",135,20
"DS12","YAK","DS12040924201207310036",40924,"D",110,41
"DS12","YAK","DS12040924201207310036",40924,"D",111,42
"DS12","YAK","DS12040924201207310036",40924,"D",116,43
"DS12","YAK","DS12040924201207310036",40924,"D",104,44
"DS12","YAK","DS12040924201207310036",40924,"D",93,45
"DS12","YAK","DS12040924201207310036",40924,"D",101,46
"DS12","YAK","DS12040924201207310036",40924,"D",105,47
"DS12","YAK","DS12040924201207310036",40924,"D",107,48
"DS12","YAK","DS12040924201207310036",40924,"D",100,49
"DS12","YAK","DS12040924201207310036",40924,"D",97,50
"DS12","YAK","DS12040924201207310036",40924,"D",98,51
"DS12","YAK","DS12040924201207310036",40924,"D",97,52
"DS12","YAK","DS12040924201207310036",40924,"D",91,53
"DS12","YAK","DS12040924201207310036",40924,"D",90,54
"DS12","YAK","DS12040924201207310036",40924,"D",112,55
"DS12","YAK","DS12040924201207310036",40924,"D",101,56
"DS12","YAK","DS12040924201207310036",40924,"D",99,57
"DS12","YAK","DS12040924201207310036",40924,"D",97,58
"DS12","YAK","DS12040924201207310036",40924,"D",97,59
"DS12","YAK","DS12040924201207310036",40924,"D",100,60
"DS12","YAK","DS12040924201208010049",40924,"R",140,1
"DS12","YAK","DS12040924201208010049",40924,"R",140,2
"DS12","YAK","DS12040924201208010049",40924,"R",132,3
"DS12","YAK","DS12040924201208010049",40924,"R",130,4
"DS12","YAK","DS12040924201208010049",40924,"R",130,5
"DS12","YAK","DS12040924201208010049",40924,"R",128,6
"DS12","YAK","DS12040924201208010049",40924,"R",132,7
"DS12","YAK","DS12040924201208010049",40924,"R",138,8
"DS12","YAK","DS12040924201208010049",40924,"R",146,9
"DS12","YAK","DS12040924201208010049",40924,"R",131,10
"DS12","YAK","DS12040924201208010049",40924,"R",132,11
"DS12","YAK","DS12040924201208010049",40924,"R",131,12
"DS12","YAK","DS12040924201208010049",40924,"R",141,13
"DS12","YAK","DS12040924201208010049",40924,"R",136,14
"DS12","YAK","DS12040924201208010049",40924,"R",130,15
"DS12","YAK","DS12040924201208010049",40924,"R",133,16
"DS12","YAK","DS12040924201208010049",40924,"R",148,17
"DS12","YAK","DS12040924201208010049",40924,"R",152,18
"DS12","YAK","DS12040924201208010049",40924,"R",157,19
"DS12","YAK","DS12040924201208010049",40924,"R",134,20
"DS12","YAK","DS12040924201208010049",40924,"D",88,41
"DS12","YAK","DS12040924201208010049",40924,"D",111,42
"DS12","YAK","DS12040924201208010049",40924,"D",98,43
"DS12","YAK","DS12040924201208010049",40924,"D",112,44
"DS12","YAK","DS12040924201208010049",40924,"D",93,45
"DS12","YAK","DS12040924201208010049",40924,"D",110,46
"DS12","YAK","DS12040924201208010049",40924,"D",112,47
"DS12","YAK","DS12040924201208010049",40924,"D",100,48
"DS12","YAK","DS12040924201208010049",40924,"D",96,49
"DS12","YAK","DS12040924201208010049",40924,"D",105,50
"DS12","YAK","DS12040924201208010049",40924,"D",95,51
"DS12","YAK","DS12040924201208010049",40924,"D",97,52
"DS12","YAK","DS12040924201208010049",40924,"D",93,53
"DS12","YAK","DS12040924201208010049",40924,"D",110,54
"DS12","YAK","DS12040924201208010049",40924,"D",90,55
"DS12","YAK","DS12040924201208010049",40924,"D",109,56
"DS12","YAK","DS12040924201208010049",40924,"D",105,57
"DS12","YAK","DS12040924201208010049",40924,"D",107,58
"DS12","YAK","DS12040924201208010049",40924,"D",114,59
"DS12","YAK","DS12040924201208010049",40924,"D",113,60
"DS12","YAK","DS12040924201208010051",40924,"R",136,1
"DS12","YAK","DS12040924201208010051",40924,"R",131,2
"DS12","YAK","DS12040924201208010051",40924,"R",122,3
"DS12","YAK","DS12040924201208010051",40924,"R",135,4
"DS12","YAK","DS12040924201208010051",40924,"R",134,5
"DS12","YAK","DS12040924201208010051",40924,"R",142,6
"DS12","YAK","DS12040924201208010051",40924,"R",133,7
"DS12","YAK","DS12040924201208010051",40924,"R",141,8
"DS12","YAK","DS12040924201208010051",40924,"R",135,9
"DS12","YAK","DS12040924201208010051",40924,"R",144,10
"DS12","YAK","DS12040924201208010051",40924,"R",134,11
"DS12","YAK","DS12040924201208010051",40924,"R",124,12
"DS12","YAK","DS12040924201208010051",40924,"R",127,13
"DS12","YAK","DS12040924201208010051",40924,"R",128,14
"DS12","YAK","DS12040924201208010051",40924,"R",140,15
"DS12","YAK","DS12040924201208010051",40924,"R",138,16
"DS12","YAK","DS12040924201208010051",40924,"R",136,17
"DS12","YAK","DS12040924201208010051",40924,"R",143,18
"DS12","YAK","DS12040924201208010051",40924,"R",143,19
"DS12","YAK","DS12040924201208010051",40924,"R",135,20
"DS12","YAK","DS12040924201208010051",40924,"D",111,41
"DS12","YAK","DS12040924201208010051",40924,"D",110,42
"DS12","YAK","DS12040924201208010051",40924,"D",109,43
"DS12","YAK","DS12040924201208010051",40924,"D",93,44
"DS12","YAK","DS12040924201208010051",40924,"D",103,45
"DS12","YAK","DS12040924201208010051",40924,"D",105,46
"DS12","YAK","DS12040924201208010051",40924,"D",109,47
"DS12","YAK","DS12040924201208010051",40924,"D",110,48
"DS12","YAK","DS12040924201208010051",40924,"D",99,49
"DS12","YAK","DS12040924201208010051",40924,"D",130,50
"DS12","YAK","DS12040924201208010051",40924,"D",93,51
"DS12","YAK","DS12040924201208010051",40924,"D",111,52
"DS12","YAK","DS12040924201208010051",40924,"D",97,53
"DS12","YAK","DS12040924201208010051",40924,"D",103,54
"DS12","YAK","DS12040924201208010051",40924,"D",108,55
"DS12","YAK","DS12040924201208010051",40924,"D",91,56
"DS12","YAK","DS12040924201208010051",40924,"D",90,57
"DS12","YAK","DS12040924201208010051",40924,"D",108,58
"DS12","YAK","DS12040924201208010051",40924,"D",113,59
"DS12","YAK","DS12040924201208010051",40924,"D",96,60
"DS12","YAK","DS12040924201208010055",40924,"R",122,1
"DS12","YAK","DS12040924201208010055",40924,"R",134,2
"DS12","YAK","DS12040924201208010055",40924,"R",135,3
"DS12","YAK","DS12040924201208010055",40924,"R",138,4
"DS12","YAK","DS12040924201208010055",40924,"R",127,5
"DS12","YAK","DS12040924201208010055",40924,"R",131,6
"DS12","YAK","DS12040924201208010055",40924,"R",138,7
"DS12","YAK","DS12040924201208010055",40924,"R",149,8
"DS12","YAK","DS12040924201208010055",40924,"R",129,9
"DS12","YAK","DS12040924201208010055",40924,"R",131,10
"DS12","YAK","DS12040924201208010055",40924,"R",126,11
"DS12","YAK","DS12040924201208010055",40924,"R",139,12
"DS12","YAK","DS12040924201208010055",40924,"R",152,13
"DS12","YAK","DS12040924201208010055",40924,"R",138,14
"DS12","YAK","DS12040924201208010055",40924,"R",127,15
"DS12","YAK","DS12040924201208010055",40924,"R",136,16
"DS12","YAK","DS12040924201208010055",40924,"R",140,17
"DS12","YAK","DS12040924201208010055",40924,"R",144,18
"DS12","YAK","DS12040924201208010055",40924,"R",135,19
"DS12","YAK","DS12040924201208010055",40924,"R",133,20
"DS12","YAK","DS12040924201208010055",40924,"D",112,41
"DS12","YAK","DS12040924201208010055",40924,"D",102,42
"DS12","YAK","DS12040924201208010055",40924,"D",109,43
"DS12","YAK","DS12040924201208010055",40924,"D",109,44
"DS12","YAK","DS12040924201208010055",40924,"D",102,45
"DS12","YAK","DS12040924201208010055",40924,"D",107,46
"DS12","YAK","DS12040924201208010055",40924,"D",85,47
"DS12","YAK","DS12040924201208010055",40924,"D",110,48
"DS12","YAK","DS12040924201208010055",40924,"D",109,49
"DS12","YAK","DS12040924201208010055",40924,"D",114,50
"DS12","YAK","DS12040924201208010055",40924,"D",98,51
"DS12","YAK","DS12040924201208010055",40924,"D",100,52
"DS12","YAK","DS12040924201208010055",40924,"D",124,53
"DS12","YAK","DS12040924201208010055",40924,"D",93,54
"DS12","YAK","DS12040924201208010055",40924,"D",89,55
"DS12","YAK","DS12040924201208010055",40924,"D",111,56
"DS12","YAK","DS12040924201208010055",40924,"D",112,57
"DS12","YAK","DS12040924201208010055",40924,"D",102,58
"DS12","YAK","DS12040924201208010055",40924,"D",90,59
"DS12","YAK","DS12040924201208010055",40924,"D",101,60
"DS12","YAK","DS12040924201208010056",40924,"R",148,1
"DS12","YAK","DS12040924201208010056",40924,"R",126,2
"DS12","YAK","DS12040924201208010056",40924,"R",129,3
"DS12","YAK","DS12040924201208010056",40924,"R",156,4
"DS12","YAK","DS12040924201208010056",40924,"R",148,5
"DS12","YAK","DS12040924201208010056",40924,"R",133,6
"DS12","YAK","DS12040924201208010056",40924,"R",141,7
